EDA_raw_µS
1.706696
1.708785
1.715502
1.720577
1.730386
1.733823
1.74553
1.753421
1.754742
1.753421
1.751221
1.751221
1.757836
1.772117
1.777533
1.798137
1.814496
1.853029
1.866407
1.897863
1.916096
1.94927
1.962973
1.971848
1.976871
1.976871
1.975194
1.96463
1.959669
1.948181
1.940059
1.926673
1.920317
1.896836
1.882509
1.859938
1.847631
1.821598
1.7949
1.78116
1.75695
1.746404
1.720577
1.708364
1.687306
1.678783
1.662787
1.657655
1.652164
1.651382
1.656867
1.660022
1.66358
1.666361
1.670348
1.67195
1.678783
1.682022
1.680401
1.678783
1.672748
1.671149
1.665169
1.658836
1.655298
1.652944
1.645153
1.642446
1.628649
1.627889
1.621839
1.617706
1.608388
1.605425
1.602112
1.600275
1.602848
1.602848
1.606537
1.612102
1.616206
1.619957
1.622969
1.624101
1.627133
1.627133
1.625615
1.625239
1.62751
1.628649
1.625993
1.62941
1.633603
1.630172
1.628649
1.631314
1.62941
1.627889
1.623725
1.62071
1.618079
1.616579
1.612844
1.608757
1.610243
1.614709
1.622969
1.630934
1.644381
1.654122
1.670747
1.67838
1.693446
1.700872
1.712137
1.717613
1.729527
1.737709
1.754303
1.763609
1.786632
1.796749
1.818276
1.829234
1.842269
1.852045
1.878966
1.895805
1.897349
1.897349
1.894774
1.882004
1.873922
1.866407
1.854014
1.849103
1.843243
1.828756
1.812141
1.810732
1.824933
1.835005
1.849103
1.859938
1.888622
1.907201
1.932005
1.944387
1.962424
1.972959
1.991538
1.996661
1.978551
1.984742
1.998375
1.997805
1.995519
1.99381
1.981359
1.969621
1.960217
1.955825
1.950903
1.933076
1.919786
1.905117
1.88302
1.875934
1.865408
1.858453
1.835485
1.827321
1.806512
1.799527
1.784803
1.776627
1.75651
1.749905
1.729527
1.7244
1.722273
1.724828
1.724828
1.74335
1.754303
1.780251
1.791674
1.818748
1.834525
1.856479
1.868905
1.886583
1.889645
1.911377
1.920843
1.922429
1.92508
1.922429
1.916096
1.913998
1.901483
1.903037
1.892206
1.880988
1.875432
1.858453
1.857464
1.852045
1.854014
1.849103
1.854995
1.884544
1.89118
1.91033
1.919786
1.934149
1.941139
1.954183
1.958569
1.962973
1.959116
1.953633
1.91926
1.884544
1.870906
1.858951
1.856971
1.855492
1.866407
1.893745
1.905117
1.940059
1.954183
1.977993
1.99381
2.019188
2.03271
2.062136
2.070696
2.086794
2.096193
2.104407
2.106311
2.105678
2.108218
2.108218
2.096821
2.093051
2.080574
2.071314
2.052431
2.040433
2.015107
1.989266
1.974076
1.944387
1.933076
1.908239
1.897863
1.877446
1.868905
1.850079
1.843243
1.828756
1.82684
1.829234
1.832117
1.839841
1.847144
1.851555
1.865905
1.872915
1.883526
1.883526
1.889136
1.893234
1.896836
1.897349
1.895287
1.89118
1.891696
1.88607
1.885051
1.876441
1.874925
1.861924
1.856971
1.847631
1.837902
1.843243
1.866407
1.89118
1.896836
1.914521
1.92137
1.935222
1.945466
1.969621
1.975751
1.984742
1.996093
2.000668
2.009306
2.012202
2.016272
2.019188
2.026222
2.025045
2.025045
2.026222
2.020941
2.007574
2.000668
1.971848
1.957469
1.956371
1.935222
1.925614
1.912426
1.903037
1.878966
1.874925
1.866904
1.863415
1.849103
1.843728
1.838871
1.835005
1.825884
1.823499
1.820647
1.817328
1.810259
1.805577
1.804178
1.800919
1.798137
1.791674
1.790297
1.78389
1.792137
1.791674
1.796285
1.799527
1.799065
1.799065
1.801386
1.810732
1.814966
1.812141
1.808386
1.808386
1.810732
1.811668
1.813083
1.813083
1.814966
1.817804
1.815441
1.815441
1.817804
1.823499
1.830194
1.83404
1.850079
1.855983
1.867401
1.874925
1.886583
1.894262
1.903037
1.908239
1.913998
1.918204
1.922962
1.928804
1.934149
1.936832
1.944387
1.952545
1.952545
1.954183
1.956923
1.959116
1.959116
1.962424
1.961869
1.964079
1.96463
1.966846
1.969621
1.972404
1.974638
1.971848
1.971848
1.966294
1.967956
1.959116
1.958569
1.954183
1.952545
1.942221
1.940602
1.936832
1.929872
1.922962
1.915049
1.913998
1.906158
1.900447
1.893234
1.887091
1.886583
1.882004
1.877446
1.87241
1.865408
1.864907
1.86143
1.857464
1.856971
1.849591
1.84861
1.842269
1.838871
1.83404
1.831634
1.826364
1.823024
1.822072
1.82112
1.819697
1.819697
1.817328
1.818276
1.819697
1.817804
1.82112
1.823978
1.83356
1.838389
1.849103
1.854995
1.870906
1.885563
1.894262
1.905635
1.916625
1.928804
1.932543
1.940059
1.944926
1.94764
1.94764
1.953089
1.959116
1.968509
1.968509
1.969621
1.969621
1.977434
1.984175
1.997805
2.003539
2.016272
2.027987
2.038054
2.045214
2.05485
2.0597
2.064572
2.070084
2.073158
2.076857
2.079334
2.076857
2.066404
2.06335
2.057269
2.043419
2.037455
2.027395
2.01977
2.013943
2.004112
1.997236
1.989831
1.985873
1.981359
1.977993
1.970175
1.970175
1.964079
1.964079
1.957469
1.955279
1.94764
1.932005
1.920317
1.927738
1.917679
1.924551
1.912948
1.904599
1.897349
1.892717
1.897349
1.897863
1.902521
1.904076
1.904599
1.91347
1.930403
1.953089
1.960217
1.974638
1.979674
1.984175
1.984175
1.994383
1.995519
2.002967
2.012202
2.017438
2.029755
2.035674
2.047616
2.052431
2.057269
2.062136
2.073772
2.077478
2.081192
2.084919
2.085546
2.088037
2.073772
2.070696
2.059094
2.058484
2.043419
2.039839
2.035083
2.020358
2.013943
2.000097
1.992671
1.976871
1.96463
1.953633
1.946552
1.928274
1.91715
1.902004
1.898897
1.895805
1.886583
1.884544
1.885563
1.875432
1.870906
1.865905
1.867904
1.874423
1.879974
1.894774
1.905635
1.926673
1.947098
1.958569
1.974076
1.984175
2.008149
2.021523
2.042824
2.059094
2.077478
2.083054
2.096193
2.105678
2.108218
2.11077
2.110129
2.109493
2.104407
2.099975
2.098082
2.093051
2.083679
2.076241
2.065186
2.05485
2.05364
2.047018
2.045214
2.047018
2.050024
2.051224
2.055453
2.0597
2.062136
2.064572
2.067629
2.071926
2.073772
2.074392
2.080574
2.086794
2.087415
2.086794
2.08181
2.081192
2.080574
2.079951
2.070696
2.067629
2.062743
2.057879
2.050024
2.045817
2.035674
2.03271
2.0186
2.014527
2.002967
1.998375
1.990401
1.982485
1.974638
1.972959
1.964079
1.96132
1.952545
1.954183
1.951452
1.949818
1.95036
1.953089
1.953633
1.954728
1.955825
1.96132
1.959669
1.96132
1.959669
1.959116
1.958021
1.956923
1.959116
1.952545
1.955825
1.955279
1.951452
1.94927
1.949818
1.935757
1.926673
1.928804
1.927208
1.916096
1.920843
1.922429
1.91715
1.922962
1.934149
1.937908
1.943842
1.948728
1.958021
1.962424
1.966846
1.969621
1.974076
1.971848
1.976313
1.976871
1.980799
1.978551
1.978551
1.976313
1.978551
1.97352
1.972959
1.969621
1.971288
1.965186
1.963529
1.955279
1.954183
1.94927
1.946552
1.945466
1.943303
1.942759
1.940602
1.936297
1.941139
1.95036
1.954728
1.954728
1.958021
1.966294
1.970734
1.982485
1.984742
1.990401
1.998951
2.008149
2.010465
2.015107
2.01977
2.025631
2.036265
2.041033
2.050624
2.056665
2.069467
2.073772
2.089918
2.096821
2.108859
2.112686
2.117812
2.115887
2.115887
2.114604
2.116526
2.113323
2.106944
2.108218
2.100604
2.098082
2.099975
2.097448
2.096193
2.086167
2.084919
2.076241
2.072539
2.067629
2.063964
2.056062
2.055453
2.048819
2.045214
2.046415
2.044617
2.040433
2.038646
2.029755
2.029755
2.023286
2.022696
2.020358
2.01977
2.015107
2.01278
2.016852
2.022696
2.027395
2.045214
2.056062
2.077478
2.099975
2.116526
2.141856
2.15242
2.174552
2.184761
2.206162
2.213157
2.227988
2.235121
2.240867
2.246635
2.246635
2.247356
2.248805
2.245908
2.242301
2.237276
2.233697
2.220196
2.216671
2.201291
2.192305
2.179983
2.170491
2.158412
2.15242
2.139888
2.133997
2.122963
2.12232
2.11974
2.117172
2.121029
2.137923
2.149107
2.171843
2.181347
2.204767
2.213157
2.235842
2.24447
2.256073
2.259725
2.268538
2.272967
2.279651
2.281142
2.278161
2.282628
2.275188
2.272967
2.269273
2.258261
2.253889
2.24447
2.237991
2.220899
2.211055
2.197137
2.192991
2.179299
2.170491
2.157077
2.143828
2.139888
2.129439
2.12232
2.113323
2.11077
2.102507
2.096193
2.093051
2.094302
2.088666
2.084919
2.07562
2.078094
2.075006
2.070696
2.068245
2.067019
2.068245
2.065186
2.065186
2.060305
2.061523
2.0597
2.0597
2.057269
2.062743
2.062743
2.065795
2.070696
2.076241
2.08181
2.083679
2.088037
2.093051
2.097448
2.098711
2.099345
2.10187
2.100604
2.102507
2.10187
2.10187
2.100604
2.10124
2.10124
2.098711
2.10124
2.098082
2.097448
2.096821
2.094934
2.093051
2.089918
2.090541
2.084299
2.086167
2.083054
2.08181
2.08181
2.082435
2.080574
2.079334
2.079334
2.081192
2.080574
2.079951
2.078094
2.078711
2.079951
2.078094
2.078711
2.080574
2.078711
2.078094
2.078711
2.081192
2.08181
2.082435
2.081192
2.082435
2.084299
2.087415
2.088037
2.089918
2.09242
2.094302
2.094302
2.096193
2.098082
2.096193
2.099345
2.096193
2.098082
2.096821
2.097448
2.099345
2.097448
2.096193
2.098082
2.098082
2.097448
2.096821
2.098711
2.099345
2.094302
2.094934
2.096821
2.098082
2.096193
2.099345
2.097448
2.099975
2.100604
2.100604
2.104407
2.104407
2.109493
2.113966
2.117812
2.121678
2.124907
2.126848
2.128793
2.128793
2.132043
2.135304
2.138575
2.141201
2.139888
2.141856
2.141856
2.141201
2.14449
2.143828
2.140541
2.143828
2.159077
2.161755
2.162421
2.161755
2.160415
2.161088
2.155081
2.155081
2.155081
2.157077
2.151099
2.15242
2.148448
2.151759
2.148448
2.145147
2.14449
2.145147
2.14449
2.143172
2.140541
2.141856
2.139888
2.139888
2.138575
2.136613
2.138575
2.136613
2.137264
2.135304
2.136613
2.138575
2.137264
2.135304
2.135955
2.137923
2.136613
2.137923
2.137264
2.139228
2.139228
2.137264
2.139888
2.134654
2.135955
2.136613
2.133997
2.135304
2.134654
2.137923
2.137264
2.136613
2.136613
2.137923
2.138575
2.138575
2.135955
2.134654
2.138575
2.138575
2.137923
2.137264
2.141856
2.139228
2.132692
2.131395
2.135304
2.133348
2.135955
2.133997
2.138575
2.137264
2.139228
2.138575
2.14449
2.151099
2.150432
2.15242
2.154418
2.156413
2.153088
2.155744
2.153088
2.153088
2.15375
2.15242
2.149107
2.149772
2.148448
2.149107
2.150432
2.149772
2.151099
2.151759
2.149107
2.15242
2.15375
2.15242
2.151759
2.151759
2.151759
2.151759
2.151759
2.155081
2.15375
2.155081
2.155081
2.154418
2.156413
2.156413
2.155081
2.158412
2.157748
2.159077
2.159749
2.157748
2.159077
2.161755
2.161088
2.159077
2.161755
2.163763
2.165107
2.162421
2.164438
2.163095
2.164438
2.163763
2.163763
2.163763
2.16847
2.167122
2.166452
2.169819
2.171843
2.169819
2.169819
2.169819
2.170491
2.174552
2.172516
2.172516
2.172516
2.175902
2.176585
2.177261
2.175902
2.179299
2.175902
2.179299
2.184073
2.188185
2.186812
2.193685
2.192991
2.192305
2.186812
2.188185
2.190243
2.189552
2.188185
2.192305
2.19162
2.192305
2.193685
2.195065
2.195065
2.197826
2.197826
2.20199
2.204767
2.20199
2.2006
2.199212
2.203374
2.204767
2.201291
2.199902
2.201291
2.204074
2.202682
2.206162
2.208255
2.207559
2.205468
2.208255
2.208958
2.210351
2.209654
2.213157
2.211055
2.213157
2.212458
2.211055
2.213856
2.220196
2.220196
2.217372
2.220196
2.223732
2.220196
2.225858
2.226572
2.224438
2.220899
2.225151
2.223732
2.228703
2.22728
2.225858
2.227988
2.228703
2.226572
2.223732
2.223732
2.22728
2.228703
2.22728
2.227988
2.230129
2.22728
2.229412
2.230129
2.230839
2.232978
2.230129
2.230129
2.234409
2.235121
2.230839
2.231549
2.230839
2.233697
2.232978
2.232267
2.233697
2.233697
2.231549
2.231549
2.238705
2.242301
2.243744
2.246635
2.248084
2.249527
2.250979
2.247356
2.247356
2.250979
2.250256
2.248084
2.251709
2.252433
2.250979
2.250979
2.247356
2.248805
2.250979
2.249527
2.253889
2.251709
2.251709
2.252433
2.253157
2.253157
2.255347
2.254614
2.256799
2.260453
2.26119
2.267063
2.270015
2.27223
2.275934
2.28562
2.288621
2.291622
2.294638
2.300686
2.298415
2.305242
2.308294
2.311354
2.311354
2.311354
2.309823
2.312117
2.311354
2.315187
2.309055
2.307534
2.308294
2.306008
2.307534
2.303726
2.299169
2.298415
2.295389
2.293879
2.291622
2.289368
2.288621
2.286366
2.283379
2.280392
2.276674
2.27445
2.275934
2.273712
2.267797
2.259725
2.264119
2.262657
2.258996
2.26119
2.259725
2.26192
2.258996
2.258996
2.259725
2.260453
2.255347
2.26119
2.26119
2.260453
2.259725
2.259725
2.259725
2.262657
2.273712
2.27445
2.290873
2.297654
2.311354
2.316718
2.328309
2.334544
2.342377
2.343161
2.357402
2.366197
2.389683
2.411978
2.427071
2.462175
2.481423
2.500091
2.507273
2.510884
2.508171
2.508171
2.509077
2.511784
2.508171
2.506376
2.491169
2.484079
2.475271
2.46914
2.45524
2.445781
2.438946
2.437242
2.440653
2.442355
2.448353
2.45697
2.465648
2.476145
2.480545
2.48496
2.490275
2.492055
2.493837
2.488507
2.489391
2.482311
2.484079
2.476145
2.472634
2.461302
2.45438
2.444067
2.442355
2.427071
2.422859
2.408646
2.395424
2.392963
2.377475
2.371016
2.358203
2.351052
2.340016
2.332982
2.322891
2.318258
2.309055
2.302962
2.294638
2.292379
2.282628
2.279651
2.27445
2.270751
2.267797
2.267797
2.262657
2.26192
2.255347
2.255347
2.253157
2.250979
2.248805
2.251709
2.245189
2.245908
2.240867
2.245189
2.243026
2.241584
2.242301
2.240144
2.242301
2.240867
2.242301
2.241584
2.245189
2.248805
2.248805
2.250256
2.252433
2.253157
2.253157
2.253157
2.253889
2.257534
2.258261
2.253889
2.257534
2.258261
2.259725
2.259725
2.259725
2.259725
2.256799
2.256073
2.256799
2.255347
2.255347
2.257534
2.256073
2.253889
2.258996
2.252433
2.255347
2.249527
2.248805
2.248805
2.248084
2.249527
2.245908
2.24447
2.246635
2.248084
2.245908
2.247356
2.251709
2.249527
2.248805
2.251709
2.250256
2.248084
2.249527
2.250979
2.250979
2.252433
2.251709
2.245908
2.249527
2.251709
2.251709
2.248805
2.254614
2.250979
2.253157
2.250979
2.256073
2.254614
2.257534
2.258261
2.264858
2.269273
2.273712
2.280392
2.28562
2.291622
2.297654
2.304484
2.31288
2.318258
2.3198
2.324432
2.328309
2.332198
2.334544
2.333759
2.334544
2.332982
2.335322
2.328309
2.329864
2.333759
2.333759
2.327535
2.327535
2.319033
2.319033
2.319033
2.316718
2.31288
2.312117
2.310585
2.308294
2.301442
2.298415
2.300686
2.297654
2.296901
2.297654
2.297654
2.294638
2.293879
2.290117
2.289368
2.288621
2.28712
2.287866
2.28562
2.287866
2.284875
2.28562
2.284875
2.287866
2.28712
2.284875
2.284875
2.28562
2.282628
2.284875
2.284875
2.28712
2.28562
2.284875
2.282628
2.283379
2.284123
2.282628
2.286366
2.284875
2.282628
2.281885
2.28562
2.284875
2.28562
2.284875
2.282628
2.284875
2.284123
2.283379
2.281885
2.279651
2.281142
2.286366
2.28562
2.28562
2.286366
2.283379
2.282628
2.283379
2.284875
2.284123
2.28562
2.283379
2.28562
2.28562
2.284875
2.284875
2.28562
2.28712
2.287866
2.284123
2.286366
2.28562
2.28712
2.288621
2.28712
2.287866
2.290873
2.291622
2.293129
2.293129
2.293129
2.293129
2.294638
2.292379
2.297654
2.300686
2.301442
2.302205
2.301442
2.302962
2.300686
2.304484
2.299931
2.303726
2.303726
2.302962
2.304484
2.307534
2.31288
2.314415
2.322114
2.327535
2.332982
2.337667
2.349468
2.355018
2.366996
2.371818
2.38642
2.399542
2.408646
2.422022
2.430455
2.441504
2.444928
2.446635
2.448353
2.452654
2.45438
2.449217
2.453521
2.451796
2.45438
2.458702
2.464781
2.472634
2.487615
2.49295
2.515408
2.532743
2.542897
2.563433
2.575737
2.600683
2.610408
2.632064
2.640025
2.647035
2.650048
2.661156
2.669305
2.670322
2.674418
2.674418
2.675439
2.674418
2.677494
2.679551
2.674418
2.664211
2.667263
2.656093
2.652063
2.652063
2.636034
2.625133
2.606506
2.598745
2.573836
2.561559
2.536428
2.525414
2.501885
2.490275
2.471761
2.463906
2.444067
2.436394
2.421177
2.415319
2.399542
2.391321
2.380721
2.375854
2.367796
2.359792
2.351052
2.351052
2.3471
2.350264
2.355018
2.35581
2.366197
2.369405
2.373433
2.376668
2.379097
2.38153
2.385599
2.38642
2.38642
2.387233
2.390506
2.388046
2.39378
2.391321
2.39378
2.395424
2.395424
2.397892
2.397892
2.396244
2.394606
2.392963
2.391321
2.390506
2.388046
2.388868
2.389683
2.38153
2.375049
2.375049
2.375049
2.378289
2.369405
2.371016
2.364592
2.363787
2.36299
2.358997
2.357402
2.357402
2.358997
2.358997
2.351841
2.351052
2.351052
2.351052
2.347886
2.351052
2.351052
2.349468
2.340016
2.343944
2.340805
2.340805
2.340016
2.339235
2.3361
2.335322
2.334544
2.331422
2.335322
2.334544
2.334544
2.331422
2.331422
2.334544
2.334544
2.333759
2.335322
2.332198
2.332982
2.335322
2.332982
2.332198
2.334544
2.337667
2.336887
2.338454
2.3361
2.339235
2.339235
2.339235
2.337667
2.338454
2.340016
2.339235
2.340016
2.340016
2.340805
2.340016
2.341587
2.342377
2.3471
2.344736
2.345521
2.345521
2.349468
2.349468
2.347886
2.347886
2.351052
2.350264
2.351841
2.351052
2.350264
2.352638
2.350264
2.349468
2.3471
2.342377
2.32909
2.323661
2.31288
2.309055
2.309823
2.307534
2.302962
2.301442
2.294638
2.294638
2.293879
2.297654
2.304484
2.301442
2.302205
2.306767
2.309055
2.309823
2.31288
2.317491
2.324432
2.336887
2.342377
2.344736
2.351052
2.357402
2.360594
2.365391
2.366197
2.371016
2.373433
2.376668
2.383968
2.384788
2.388046
2.394606
2.395424
2.402848
2.413647
2.409482
2.411978
2.407818
2.408646
2.416152
2.416152
2.420341
2.427071
2.432994
2.439795
2.434693
2.443215
2.447498
2.445781
2.445781
2.449217
2.446635
2.451796
2.453521
2.449217
2.449217
2.453521
2.458702
2.458702
2.45093
2.45093
2.445781
2.440653
2.440653
2.438946
2.438089
2.437242
2.43215
2.428762
2.431298
2.428762
2.429604
2.425383
2.430455
2.432994
2.437242
2.439795
2.444928
2.453521
2.461302
2.466525
2.47089
2.471761
2.477021
2.478781
2.48319
2.488507
2.49295
2.4983
2.503673
2.507273
2.510884
2.512685
2.516311
2.520854
2.522678
2.521762
2.525414
2.524505
2.525414
2.524505
2.524505
2.523587
2.523587
2.520854
2.525414
2.522678
2.524505
2.525414
2.523587
2.526325
2.523587
2.518128
2.519033
2.519033
2.518128
2.516311
2.511784
2.510884
2.509976
2.504576
2.503673
2.500091
2.49741
2.49741
2.4983
2.500983
2.511784
2.522678
2.536428
2.544744
2.554054
2.557801
2.570994
2.57859
2.580498
2.584314
2.59103
2.591988
2.590072
2.59103
2.590072
2.58815
2.583361
2.5824
2.575737
2.570994
2.564381
2.558735
2.551256
2.541966
2.537346
2.528157
2.529078
2.520854
2.518128
2.511784
2.511784
2.504576
2.501885
2.501885
2.501885
2.49741
2.49741
2.494725
2.4983
2.501885
2.504576
2.501885
2.502779
2.500983
2.503673
2.506376
2.505472
2.502779
2.504576
2.501885
2.500983
2.500091
2.4983
2.499191
2.496511
2.496511
2.500091
2.499191
2.49741
2.493837
2.493837
2.49295
2.492055
2.492055
2.487615
2.493837
2.491169
2.486732
2.472634
2.459565
2.485841
2.500091
2.504576
2.511784
2.520854
2.520854
2.516311
2.511784
2.485841
2.484079
2.45524
2.433839
2.416152
2.440653
2.484079
2.507273
2.525414
2.555927
2.570042
2.599718
2.607485
2.609436
2.613338
2.663189
2.46304
2.276674
2.149772
2.089918
2.112686
2.07562
2.042222
2.036863
2.05364
1.748151
0.03127
0.030273
0.030274
0.030285
0.030284
0.030282
0.030282
0.03028
0.030278
0.030279
0.030278
0.030277
0.030278
0.030276
0.030276
0.043767
0.204058
0.855141
0.886865
0.034724
0.030274
0.116062
3.773003
0.116807
0.033961
0.030273
0.030273
0.030276
0.030277
0.030279
0.030294
0.03031
0.030276
0.030275
0.030282
0.030277
0.030274
0.030274
0.030304
0.030282
0.030278
0.031984
2.750275
10000.0
4.357025
4.26126
1.074086
2.784287
2.832871
0.362064
0.030318
0.030273
0.030274
0.030831
0.842346
3.488296
0.545101
0.546767
0.828549
1.072272
1.624101
1.665169
0.798779
0.20098
0.030481
0.030273
0.030275
0.030281
0.033628
15.716405
17.800451
1.795359
1.803713
1.105205
0.806066
0.064167
0.117003
0.031891
0.073924
10000.0
1.780251
0.047032
0.030534
0.131559
5.098484
0.089168
0.032592
0.030273
0.030275
0.030278
0.030277
0.030277
0.030337
0.046519
0.030466
0.03028
0.039073
10000.0
2.537346
1.474218
1.523442
1.523108
1.528446
1.528446
1.538552
1.551546
1.555002
1.560914
1.561613
1.565814
1.568631
1.551546
1.507322
1.479528
1.448521
1.43867
1.453951
1.440749
1.401131
1.390801
1.374641
1.370057
1.359649
1.351489
1.348878
1.343943
1.342393
1.340588
1.339302
1.336993
1.33597
1.336225
1.336993
1.331638
1.330876
1.328848
1.329609
1.326827
1.32809
1.325821
